0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1983/10/4,27.2,8,,,1,19.6,8,,,1,23.7,8,1,0,0,8,1,5.2,0,8,1,11.8,8,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,75,8,1,8.8,8,1,曇,8,1,雨,8,1
1983/10/5,27.9,8,,,1,19.7,8,,,1,23.1,8,1,8.5,0,8,1,3.8,0,8,1,10.8,8,1,0,1,8,,,,1,0,1,8,1,4,8,1,67,8,1,9.8,8,1,曇一時雨,8,1,降水なし,8,1
1983/10/6,22.5,8,,,1,18,8,,,1,19.9,8,1,0,0,8,1,5.8,0,8,1,12.8,8,1,0,1,8,,,,1,0,1,8,1,4.4,8,1,50,8,1,7.3,8,1,晴,8,1,降水なし,8,1
1983/10/7,23.7,8,,,1,16.7,8,,,1,19.8,8,1,0,1,8,1,8.3,0,8,1,14,8,1,0,1,8,,,,1,0,1,8,1,3.8,8,1,51,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1983/10/8,18.9,8,,,1,15.9,8,,,1,16.8,8,1,0,0,8,1,0,1,8,1,3.4,8,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,72,8,1,9.3,8,1,曇時々雨,8,1,雨,8,1
1983/10/9,20.8,8,,,1,15.6,8,,,1,18.5,8,1,17.5,0,8,1,0.3,0,8,1,4.7,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,92,8,1,10,8,1,曇時々雨,8,1,時々雨,8,1
1983/10/10,24.6,8,,,1,19.4,8,,,1,22,8,1,0,0,8,1,3.2,0,8,1,8,8,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,74,8,1,10,8,1,曇,8,1,時々雨,8,1
1983/10/11,24.3,8,,,1,16.6,8,,,1,19.7,8,1,33,0,8,1,3.1,0,8,1,4.7,8,1,0,1,8,,,,1,0,1,8,1,5.4,8,1,70,8,1,5.3,8,1,曇時々雨,8,1,降水なし,8,1
1983/10/12,19.3,8,,,1,14.8,8,,,1,17.5,8,1,0,1,8,1,6.6,0,8,1,11.2,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,53,8,1,6.3,8,1,晴,8,1,降水なし,8,1
1983/10/13,20.8,8,,,1,15.7,8,,,1,18.3,8,1,0,0,8,1,0.5,0,8,1,7.2,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,69,8,1,10,8,1,曇,8,1,時々雨,8,1
1983/10/14,22.5,8,,,1,17.5,8,,,1,19.5,8,1,0.5,0,8,1,1.8,0,8,1,6.6,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,61,8,1,9.8,8,1,曇一時雨,8,1,降水なし,8,1
1983/10/15,20.4,8,,,1,14.2,8,,,1,17.2,8,1,2.5,0,8,1,3.7,0,8,1,9.1,8,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,61,8,1,9,8,1,曇,8,1,雨,8,1
1983/10/16,19.6,8,,,1,13.9,8,,,1,16.8,8,1,10.5,0,8,1,0.5,0,8,1,6.8,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,84,8,1,7.5,8,1,曇一時雨,8,1,降水なし,8,1
1983/10/17,21.8,8,,,1,14.4,8,,,1,18.4,8,1,0,1,8,1,2.7,0,8,1,9,8,1,0,1,8,,,,1,0,1,8,1,2,8,1,78,8,1,8.5,8,1,曇,8,1,降水なし,8,1
1983/10/18,18.4,8,,,1,15.6,8,,,1,16.7,8,1,0,1,8,1,3.7,0,8,1,9.5,8,1,0,1,8,,,,1,0,1,8,1,3.6,8,1,61,8,1,6.8,8,1,曇,8,1,降水なし,8,1
1983/10/19,16,8,,,1,11.9,8,,,1,13.4,8,1,23.5,0,8,1,0,1,8,1,1.5,8,1,0,1,8,,,,1,0,1,8,1,3.6,8,1,79,8,1,10,8,1,雨,8,1,雨,8,1
1983/10/20,22.4,8,,,1,12,8,,,1,17.7,8,1,0.5,0,8,1,4,0,8,1,10.7,8,1,0,1,8,,,,1,0,1,8,1,3,8,1,73,8,1,10,8,1,曇,8,1,降水なし,8,1
1983/10/21,18.3,8,,,1,13.8,8,,,1,15.1,8,1,5.5,0,8,1,0,1,8,1,1.3,8,1,0,1,8,,,,1,0,1,8,1,3.4,8,1,83,8,1,10,8,1,雨,8,1,時々雨,8,1
1983/10/22,21.1,8,,,1,13.6,8,,,1,17.6,8,1,1,0,8,1,6.4,0,8,1,12,8,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,73,8,1,9,8,1,晴,8,1,時々雨,8,1
1983/10/23,17.9,8,,,1,11.5,8,,,1,15.6,8,1,2,0,8,1,0.8,0,8,1,5.1,8,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,73,8,1,10,8,1,曇一時雨,8,1,時々雨,8,1
1983/10/24,18.1,8,,,1,11.5,8,,,1,14.3,8,1,0,0,8,1,6.5,0,8,1,12.4,8,1,0,1,8,,,,1,0,1,8,1,4,8,1,49,8,1,7.3,8,1,晴,8,1,降水なし,8,1
1983/10/25,18.6,8,,,1,8.5,8,,,1,13.7,8,1,0,1,8,1,10,0,8,1,15.4,8,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,40,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/10/26,18.3,8,,,1,8.7,8,,,1,13.8,8,1,0,0,8,1,5.3,0,8,1,9.4,8,1,0,1,8,,,,1,0,1,8,1,2.4,8,1,57,8,1,5.5,8,1,曇,8,1,時々雨,8,1
1983/10/27,22.1,8,,,1,11,8,,,1,16.3,8,1,24.5,0,8,1,7.5,0,8,1,12.8,8,1,0,1,8,,,,1,0,1,8,1,5.6,8,1,66,8,1,5,8,1,晴一時雨,8,1,降水なし,8,1
1983/10/28,19.6,8,,,1,11.9,8,,,1,16.2,8,1,0,1,8,1,7.2,0,8,1,11.8,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,59,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1983/10/29,22.6,8,,,1,11.3,8,,,1,15.6,8,1,0,1,8,1,9,0,8,1,13.5,8,1,0,1,8,,,,1,0,1,8,1,5.7,8,1,52,8,1,3,8,1,晴,8,1,降水なし,8,1
1983/10/30,15.8,8,,,1,9.7,8,,,1,12,8,1,0,1,8,1,4,0,8,1,8.4,8,1,0,1,8,,,,1,0,1,8,1,5.3,8,1,37,8,1,7.5,8,1,曇,8,1,降水なし,8,1
1983/10/31,16,8,,,1,7.3,8,,,1,11.8,8,1,0,1,8,1,7,0,8,1,10,8,1,0,1,8,,,,1,0,1,8,1,2.8,8,1,59,8,1,3.5,8,1,晴,8,1,降水なし,8,1
1983/11/1,18.3,8,,,1,9,8,,,1,14,8,1,0,1,8,1,9.3,0,8,1,11.9,8,1,0,1,8,,,,1,0,1,8,1,3,8,1,58,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1983/11/2,18.7,8,,,1,11.2,8,,,1,15.2,8,1,0,1,8,1,9.1,0,8,1,11.8,8,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,64,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1983/11/3,19.9,8,,,1,11.2,8,,,1,15.6,8,1,0,1,8,1,6.2,0,8,1,10.1,8,1,0,1,8,,,,1,0,1,8,1,2.2,8,1,69,8,1,7.3,8,1,晴,8,1,降水なし,8,1
1983/11/4,17.4,8,,,1,13.1,8,,,1,15,8,1,0,0,8,1,0,1,8,1,3.6,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,68,8,1,9.3,8,1,曇時々雨,8,1,時々雨,8,1
1983/11/5,16.9,8,,,1,13.3,8,,,1,14.8,8,1,0.5,0,8,1,0.7,0,8,1,4.4,8,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,71,8,1,10,8,1,曇,8,1,雨,8,1
1983/11/6,13.6,8,,,1,11.3,8,,,1,12.2,8,1,21,0,8,1,0,1,8,1,1.2,8,1,0,1,8,,,,1,0,1,8,1,5,8,1,88,8,1,10,8,1,雨,8,1,雨,8,1
1983/11/7,16.4,8,,,1,11.6,8,,,1,13.4,8,1,6,0,8,1,2.4,0,8,1,7.2,8,1,0,1,8,,,,1,0,1,8,1,5.1,8,1,76,8,1,6.8,8,1,曇時々雨,8,1,降水なし,8,1
1983/11/8,17.8,8,,,1,9.2,8,,,1,13.6,8,1,0,1,8,1,9.2,0,8,1,11.9,8,1,0,1,8,,,,1,0,1,8,1,2.7,8,1,64,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1983/11/9,17.4,8,,,1,10.4,8,,,1,13.6,8,1,1,0,8,1,4.7,0,8,1,7.4,8,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,70,8,1,7.8,8,1,曇,8,1,時々雨,8,1
1983/11/10,14.7,8,,,1,12.2,8,,,1,13.6,8,1,8,0,8,1,0,1,8,1,2.3,8,1,0,1,8,,,,1,0,1,8,1,4.5,8,1,88,8,1,10,8,1,雨,8,1,時々雨,8,1
1983/11/11,21.6,8,,,1,13.2,8,,,1,16.8,8,1,0,0,8,1,7.4,0,8,1,10.7,8,1,0,1,8,,,,1,0,1,8,1,1.8,8,1,77,8,1,4.8,8,1,晴,8,1,降水なし,8,1
1983/11/12,21.6,8,,,1,11.4,8,,,1,15.5,8,1,0,1,8,1,8.1,0,8,1,11.5,8,1,0,1,8,,,,1,0,1,8,1,3.6,8,1,57,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1983/11/13,16.4,8,,,1,8.8,8,,,1,11.9,8,1,0,0,8,1,6.3,0,8,1,10.3,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,52,8,1,5.3,8,1,晴一時雨,8,1,降水なし,8,1
1983/11/14,17.6,8,,,1,7.1,8,,,1,12.7,8,1,0,1,8,1,9.3,0,8,1,12.4,8,1,0,1,8,,,,1,0,1,8,1,2.9,8,1,39,8,1,1.3,8,1,晴,8,1,降水なし,8,1
1983/11/15,14.4,8,,,1,8,8,,,1,11,8,1,0,0,8,1,2.2,0,8,1,5.4,8,1,0,1,8,,,,1,0,1,8,1,3.3,8,1,65,8,1,7.5,8,1,曇時々雨,8,1,降水なし,8,1
1983/11/16,17.3,8,,,1,10.1,8,,,1,13.9,8,1,0,0,8,1,8.1,0,8,1,10.4,8,1,0,1,8,,,,1,0,1,8,1,3,8,1,64,8,1,1.5,8,1,晴,8,1,一時雨,8,1
1983/11/17,21.2,8,,,1,9.4,8,,,1,15,8,1,0,0,8,1,7.5,0,8,1,10.5,8,1,0,1,8,,,,1,0,1,8,1,5,8,1,59,8,1,2.5,8,1,晴一時雨,8,1,降水なし,8,1
1983/11/18,15.6,8,,,1,9.2,8,,,1,12,8,1,0,1,8,1,9.5,0,8,1,12.2,8,1,0,1,8,,,,1,0,1,8,1,5.9,8,1,34,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/11/19,17.4,8,,,1,8.4,8,,,1,12.7,8,1,0,1,8,1,9.4,0,8,1,11.6,8,1,0,1,8,,,,1,0,1,8,1,3,8,1,35,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/11/20,15.4,8,,,1,8.2,8,,,1,11.9,8,1,0,1,8,1,3.9,0,8,1,6.8,8,1,0,1,8,,,,1,0,1,8,1,2.2,8,1,52,8,1,7,8,1,曇,8,1,降水なし,8,1
1983/11/21,16.1,8,,,1,7,8,,,1,11.4,8,1,0,1,8,1,8.9,0,8,1,9.8,8,1,0,1,8,,,,1,0,1,8,1,2.1,8,1,61,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1983/11/22,14.2,8,,,1,5.9,8,,,1,10.2,8,1,0,1,8,1,9.3,0,8,1,11.8,8,1,0,1,8,,,,1,0,1,8,1,5.6,8,1,42,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/11/23,12.3,8,,,1,2.2,8,,,1,8.1,8,1,0,0,8,1,9,0,8,1,10.9,8,1,0,1,8,,,,1,0,1,8,1,2.8,8,1,51,8,1,2.3,8,1,晴,8,1,時々雨,8,1
1983/11/24,17.5,8,,,1,6.1,8,,,1,11.6,8,1,17,0,8,1,4.4,0,8,1,7.1,8,1,0,1,8,,,,1,0,1,8,1,3.6,8,1,72,8,1,5.5,8,1,曇一時雨,8,1,降水なし,8,1
1983/11/25,14.8,8,,,1,9.4,8,,,1,12,8,1,0,0,8,1,3,0,8,1,6.6,8,1,0,1,8,,,,1,0,1,8,1,3,8,1,51,8,1,8.5,8,1,曇,8,1,降水なし,8,1
1983/11/26,12.9,8,,,1,5.4,8,,,1,8.9,8,1,0,0,8,1,4.2,0,8,1,6.6,8,1,0,1,8,,,,1,0,1,8,1,3.7,8,1,54,8,1,8.8,8,1,曇,8,1,降水なし,8,1
1983/11/27,10.7,8,,,1,4.6,8,,,1,7.8,8,1,0,1,8,1,9.1,0,8,1,11.9,8,1,0,1,8,,,,1,0,1,8,1,5.2,8,1,36,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/11/28,11.5,8,,,1,4.7,8,,,1,8.1,8,1,0,1,8,1,9.1,0,8,1,11.4,8,1,0,1,8,,,,1,0,1,8,1,5.1,8,1,37,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/11/29,11.7,8,,,1,2.3,8,,,1,7.1,8,1,0,1,8,1,7.2,0,8,1,8.4,8,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,52,8,1,1.3,8,1,晴,8,1,降水なし,8,1
1983/11/30,16.4,8,,,1,4,8,,,1,10.5,8,1,0,0,8,1,4.3,0,8,1,6.4,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,63,8,1,2.5,8,1,曇時々雨,8,1,降水なし,8,1
1983/12/1,13.9,8,,,1,8,8,,,1,11,8,1,0,1,8,1,8.7,0,8,1,10.9,8,1,0,1,8,,,,1,0,1,8,1,5,8,1,38,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/2,14.7,8,,,1,6.4,8,,,1,11,8,1,0,1,8,1,7.7,0,8,1,8.6,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,51,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1983/12/3,17.3,8,,,1,5.3,8,,,1,10.2,8,1,0,1,8,1,8.5,0,8,1,8.7,8,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,53,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1983/12/4,11.9,8,,,1,5.8,8,,,1,8.3,8,1,0,1,8,1,8.8,0,8,1,10.9,8,1,0,1,8,,,,1,0,1,8,1,5.8,8,1,39,8,1,0.5,8,1,晴,8,1,一時雨,8,1
1983/12/5,12.7,8,,,1,5.2,8,,,1,9.1,8,1,0,0,8,1,8.6,0,8,1,9.2,8,1,0,1,8,,,,1,0,0,8,1,3.3,8,1,48,8,1,4,8,1,晴,8,1,降水なし,8,1
1983/12/6,11.7,8,,,1,6.5,8,,,1,8.7,8,1,0,1,8,1,8.5,0,8,1,10.5,8,1,0,1,8,,,,1,0,1,8,1,5.2,8,1,38,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1983/12/7,12.1,8,,,1,4.1,8,,,1,8.3,8,1,0,1,8,1,6.9,0,8,1,7.4,8,1,0,1,8,,,,1,0,1,8,1,2.4,8,1,46,8,1,1.8,8,1,晴,8,1,降水なし,8,1
1983/12/8,14,8,,,1,5.7,8,,,1,9.2,8,1,0,0,8,1,5.6,0,8,1,7.2,8,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,49,8,1,5,8,1,晴一時雨,8,1,降水なし,8,1
1983/12/9,12.8,8,,,1,4.4,8,,,1,9.3,8,1,0,1,8,1,6.1,0,8,1,6.7,8,1,0,1,8,,,,1,0,1,8,1,2,8,1,52,8,1,1.5,8,1,晴,8,1,降水なし,8,1
1983/12/10,14.8,8,,,1,4.4,8,,,1,10.3,8,1,0,1,8,1,8.2,0,8,1,8.7,8,1,0,1,8,,,,1,0,1,8,1,2.7,8,1,56,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/11,15.9,8,,,1,7.5,8,,,1,10.5,8,1,0,0,8,1,0.8,0,8,1,2.5,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,65,8,1,6.3,8,1,曇時々雨,8,1,降水なし,8,1
1983/12/12,12.9,8,,,1,5.2,8,,,1,8.7,8,1,0,1,8,1,8.6,0,8,1,9.9,8,1,0,1,8,,,,1,0,1,8,1,3.3,8,1,41,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/13,12.1,8,,,1,3.8,8,,,1,8.2,8,1,0,1,8,1,7.7,0,8,1,8.1,8,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,56,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1983/12/14,14.7,8,,,1,6.8,8,,,1,10.8,8,1,0,1,8,1,7,0,8,1,6.5,8,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,47,8,1,5.5,8,1,晴,8,1,降水なし,8,1
1983/12/15,10,8,,,1,4.1,8,,,1,6.8,8,1,0,1,8,1,6.5,0,8,1,6.7,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,47,8,1,5,8,1,晴,8,1,降水なし,8,1
1983/12/16,10.1,8,,,1,2.5,8,,,1,6.5,8,1,0,1,8,1,8.4,0,8,1,8.3,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,46,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1983/12/17,8.2,8,,,1,1.7,8,,,1,4.5,8,1,0,1,8,1,6.9,0,8,1,8.5,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,52,8,1,6.8,8,1,晴,8,1,降水なし,8,1
1983/12/18,7,8,,,1,1.2,8,,,1,4.1,8,1,0,0,8,1,9,0,8,1,10.7,8,1,0,1,8,,,,1,0,0,8,1,5,8,1,43,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1983/12/19,10.2,8,,,1,-0.4,8,,,1,5.7,8,1,0,1,8,1,8.4,0,8,1,9,8,1,0,1,8,,,,1,0,1,8,1,2.7,8,1,41,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/20,8.6,8,,,1,2.7,8,,,1,5.4,8,1,0,1,8,1,8.8,0,8,1,10.3,8,1,0,1,8,,,,1,0,1,8,1,5.7,8,1,38,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/21,9.1,8,,,1,1,8,,,1,5.5,8,1,0,1,8,1,8.7,0,8,1,9.8,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,43,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/22,14,8,,,1,1.6,8,,,1,8,8,1,0,0,8,1,3.2,0,8,1,5.4,8,1,0,1,8,,,,1,0,1,8,1,3.4,8,1,55,8,1,8,8,1,曇,8,1,時々雨,8,1
1983/12/23,13.8,8,,,1,4.4,8,,,1,8,8,1,4,0,8,1,3.6,0,8,1,4.7,8,1,0,1,8,,,,1,0,0,8,1,5.1,8,1,55,8,1,8,8,1,曇,8,1,降水なし,8,1
1983/12/24,7,8,,,1,3.2,8,,,1,5,8,1,0,1,8,1,5.2,0,8,1,7.6,8,1,0,1,8,,,,1,0,1,8,1,3.9,8,1,46,8,1,7.8,8,1,晴,8,1,降水なし,8,1
1983/12/25,8.6,8,,,1,0.5,8,,,1,4.3,8,1,0,1,8,1,8.3,0,8,1,9.8,8,1,0,1,8,,,,1,0,1,8,1,4.3,8,1,48,8,1,0.5,8,1,晴,8,1,降水なし,8,1
1983/12/26,7.2,8,,,1,0.3,8,,,1,3.7,8,1,0,1,8,1,8.8,0,8,1,10.3,8,1,0,1,8,,,,1,0,1,8,1,5.1,8,1,36,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/27,6.9,8,,,1,0.3,8,,,1,3.8,8,1,0,1,8,1,8.1,0,8,1,9.2,8,1,0,1,8,,,,1,0,1,8,1,2.9,8,1,42,8,1,0,8,1,晴,8,1,降水なし,8,1
1983/12/28,7.8,8,,,1,-0.6,8,,,1,3.6,8,1,0,1,8,1,7.6,0,8,1,8.5,8,1,0,1,8,,,,1,0,1,8,1,3.2,8,1,49,8,1,2,8,1,晴,8,1,降水なし,8,1
1983/12/29,8.9,8,,,1,-0.1,8,,,1,5,8,1,0,1,8,1,8,0,8,1,9.2,8,1,0,1,8,,,,1,0,1,8,1,3.1,8,1,46,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1983/12/30,6.3,8,,,1,0.8,8,,,1,3.5,8,1,1,0,8,1,0.3,0,8,1,3.2,8,1,0,1,8,,,,1,0,0,8,1,3,8,1,58,8,1,7.8,8,1,曇,8,1,時々雪,8,1
1983/12/31,8.4,8,,,1,1.1,8,,,1,4.5,8,1,2.5,0,8,1,5.6,0,8,1,8,8,1,1,0,8,,,,1,1,0,8,1,3.8,8,1,58,8,1,5,8,1,晴,8,1,降水なし,8,1
1984/1/1,10.1,8,,,1,0.9,8,,,1,5.4,8,1,0,1,8,1,8.5,0,8,1,10.8,8,1,0,1,8,,,,1,0,1,8,1,2.3,8,1,46,8,1,0,8,1,晴,8,1,降水なし,8,1
1984/1/2,8.9,8,,,1,0.3,8,,,1,4.4,8,1,0,1,8,1,7,0,8,1,8.6,8,1,0,1,8,,,,1,0,1,8,1,2.4,8,1,54,8,1,3,8,1,晴,8,1,降水なし,8,1
1984/1/3,7.7,8,,,1,0.9,8,,,1,4.2,8,1,4,0,8,1,4.1,0,8,1,6.6,8,1,0,1,8,,,,1,0,1,8,1,2.8,8,1,71,8,1,7.3,8,1,曇時々雨,8,1,時々雨,8,1
1984/1/4,10.9,8,,,1,1.5,8,,,1,6.3,8,1,1.5,0,8,1,6.5,0,8,1,9.3,8,1,0,1,8,,,,1,0,0,8,1,4.6,8,1,57,8,1,5,8,1,晴一時雨,8,1,降水なし,8,1
1984/1/5,7.6,8,,,1,1.9,8,,,1,4.4,8,1,0,1,8,1,8.6,0,8,1,9.9,8,1,0,1,8,,,,1,0,1,8,1,3.6,8,1,43,8,1,2.3,8,1,晴,8,1,降水なし,8,1
1984/1/6,9.3,8,,,1,1.3,8,,,1,5.1,8,1,0,1,8,1,8.7,0,8,1,10.7,8,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,35,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1984/1/7,8.7,8,,,1,0.2,8,,,1,4.3,8,1,0,1,8,1,8.5,0,8,1,10.4,8,1,0,1,8,,,,1,0,1,8,1,3.8,8,1,43,8,1,0,8,1,晴,8,1,降水なし,8,1
1984/1/8,7.1,8,,,1,-0.2,8,,,1,3.6,8,1,0,1,8,1,8.3,0,8,1,10.5,8,1,0,1,8,,,,1,0,1,8,1,2.7,8,1,39,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1984/1/9,9.7,8,,,1,-0.9,8,,,1,4.5,8,1,0,1,8,1,7.9,0,8,1,9.3,8,1,0,1,8,,,,1,0,1,8,1,2.1,8,1,51,8,1,0.3,8,1,晴,8,1,降水なし,8,1
1984/1/10,11.4,8,,,1,-0.2,8,,,1,6.8,8,1,0,1,8,1,8.8,0,8,1,9.6,8,1,0,1,8,,,,1,0,1,8,1,3.3,8,1,49,8,1,0,8,1,晴,8,1,降水なし,8,1
1984/1/11,9,8,,,1,3.1,8,,,1,5.3,8,1,0,1,8,1,5.8,0,8,1,6.9,8,1,0,1,8,,,,1,0,1,8,1,5.8,8,1,41,8,1,3.5,8,1,晴,8,1,降水なし,8,1
1984/1/12,7.6,8,,,1,1.3,8,,,1,4.1,8,1,0,1,8,1,7.1,0,8,1,10.1,8,1,0,1,8,,,,1,0,1,8,1,4.7,8,1,32,8,1,3,8,1,晴,8,1,降水なし,8,1
1984/1/13,8.7,8,,,1,-1.1,8,,,1,4.4,8,1,0,1,8,1,8.5,0,8,1,10.3,8,1,0,1,8,,,,1,0,1,8,1,2.5,8,1,41,8,1,0,8,1,晴,8,1,降水なし,8,1
1984/1/14,9.5,8,,,1,1.6,8,,,1,5.5,8,1,0,1,8,1,8.1,0,8,1,9.2,8,1,0,1,8,,,,1,0,1,8,1,2.8,8,1,56,8,1,2.5,8,1,晴,8,1,降水なし,8,1
1984/1/15,14.6,8,,,1,0.7,8,,,1,7.4,8,1,1,0,8,1,6.1,0,8,1,8.6,8,1,0,1,8,,,,1,0,1,8,1,2.9,8,1,55,8,1,4.8,8,1,晴,8,1,一時雨,8,1
1984/1/16,7.2,8,,,1,0.7,8,,,1,3.5,8,1,0,0,8,1,5.1,0,8,1,7.9,8,1,0,1,8,,,,1,0,1,8,1,6.7,8,1,36,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1984/1/17,7.4,8,,,1,-0.3,8,,,1,2.9,8,1,0,1,8,1,8.6,0,8,1,10.5,8,1,0,1,8,,,,1,0,1,8,1,3.7,8,1,34,8,1,1,8,1,晴,8,1,降水なし,8,1
1984/1/18,7.2,8,,,1,0.6,8,,,1,4,8,1,0,1,8,1,8.7,0,8,1,11,8,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,31,8,1,5.8,8,1,晴,8,1,降水なし,8,1
1984/1/19,2.9,8,,,1,-0.7,8,,,1,0.2,8,1,9.5,0,8,1,0,1,8,1,1.3,8,1,22,0,8,,,,1,26,0,8,1,4.8,8,1,80,8,1,10,8,1,大雪,8,1,一時雪,8,1
1984/1/20,2.9,8,,,1,-2,8,,,1,0.6,8,1,0,1,8,1,8.9,0,8,1,11.9,8,1,19,0,8,,,,1,0,1,8,1,3.3,8,1,55,8,1,4.5,8,1,晴,8,1,降水なし,8,1
1984/1/21,0.7,8,,,1,-2.5,8,,,1,-0.6,8,1,3.5,0,8,1,0,1,8,1,2,8,1,12,0,8,,,,1,5,0,8,1,4,8,1,76,8,1,10,8,1,曇時々雪,8,1,雪,8,1
1984/1/22,4.7,8,,,1,0.3,8,,,1,2.4,8,1,11,0,8,1,0.5,0,8,1,4.1,8,1,18,0,8,,,,1,9,0,8,1,4.9,8,1,87,8,1,10,8,1,曇時々雪,8,1,降水なし,8,1
1984/1/23,8.3,8,,,1,0.2,8,,,1,4.4,8,1,0,1,8,1,7.3,0,8,1,10.3,8,1,10,0,8,,,,1,0,1,8,1,4.8,8,1,60,8,1,5.3,8,1,晴,8,1,降水なし,8,1
1984/1/24,6.5,8,,,1,0.8,8,,,1,3.4,8,1,0,1,8,1,7.7,0,8,1,11,8,1,4,0,8,,,,1,0,1,8,1,3.4,8,1,48,8,1,5.8,8,1,晴,8,1,降水なし,8,1
1984/1/25,6.1,8,,,1,-1.5,8,,,1,2.4,8,1,0,1,8,1,6,0,8,1,8.5,8,1,2,0,8,,,,1,0,1,8,1,2.6,8,1,49,8,1,2.8,8,1,晴,8,1,降水なし,8,1
1984/1/26,6.7,8,,,1,-0.3,8,,,1,2.7,8,1,0,1,8,1,8.7,0,8,1,10.7,8,1,0,1,8,,,,1,0,1,8,1,3.4,8,1,48,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1984/1/27,8.4,8,,,1,-1.3,8,,,1,4.1,8,1,0,1,8,1,9.2,0,8,1,12.2,8,1,0,1,8,,,,1,0,1,8,1,3.5,8,1,34,8,1,0.8,8,1,晴,8,1,降水なし,8,1
1984/1/28,6.9,8,,,1,0,8,,,1,3.4,8,1,0,1,8,1,8.9,0,8,1,11.3,8,1,0,1,8,,,,1,0,1,8,1,2.6,8,1,47,8,1,2,8,1,晴,8,1,降水なし,8,1
1984/1/29,6.2,8,,,1,0.5,8,,,1,2.7,8,1,0,0,8,1,9.6,0,8,1,13.3,8,1,0,1,8,,,,1,0,0,8,1,6.5,8,1,43,8,1,2.5,8,1,晴,8,1,降水なし,8,1
